INFORMATION

Date:	16/11/2025
Time:	19:06:37
Mode:	GYRO | AXL | MAGN | TIME
Freq:	50 Hz
Gyr FS: 500 dps;	Axl FS: 4 g;	Mag FS: 4 G;	Hdr FS: 100 g

DATA

Timestamp [ms][dev]	Gyr.X	Gyr.Y	Gyr.Z	Axl.X	Axl.Y	Axl.Z	Mag.X	Mag.Y	Mag.Z
1763320029373	21.35	-15.1025	5.6525	-403.454	575.474	-650.016	-382.1982	232.6805	46.47763
1763320029393	-6.895	-6.9475	29.47	-402.112	777.262	-733.098	-384.2444	236.0421	45.74686
1763320029413	9.835	-45.43	46.69	-331.596	1012.478	-503.982	-385.1213	231.8036	54.22391
1763320029433	10.0275	-93.8175	53.55	-399.672	956.724	-582.062	-395.4984	237.9421	55.97778
1763320029453	-4.515	-107.2925	24.395	-363.56	896.09	-667.462	-396.083	234.5805	63.28559
1763320029473	-30.975	-159.7225	-6.265	-334.89	872.788	-468.846	-401.1985	240.5729	73.51651
1763320029493	-24.22	-203.875	-36.2775	-436.15	911.096	-585.966	-413.4756	238.9652	87.54749
1763320029513	-8.9775	-247.135	-31.2375	-481.534	917.928	-396.622	-420.7834	239.696	98.94767
1763320029533	-25.06	-158.0775	-32.795	-503.25	730.78	-166.774	-427.945	237.3575	105.6709
1763320029553	-43.12	-183.3125	6.1425	-454.816	699.426	-216.306	-429.8451	235.6036	109.0324
1763320029573	32.865	-356.93	58.8	94.062	966.728	-543.876	-443.7299	241.4499	141.0406
1763320029593	155.015	-118.4225	67.865	-355.264	647.698	5.856	-441.0991	246.7115	148.6407
1763320029613	35.77	-34.2475	150.71	63.806	855.098	109.312	-446.9453	250.6577	154.9254
1763320029633	-48.265	29.6275	301.4725	-148.23	859.612	-54.9	-446.5068	274.4811	155.2178
1763320029653	-96.215	158.375	225.1025	-924.638	764.208	41.602	-446.2145	290.4121	143.5253
1763320029673	41.3	202.825	-54.5125	-941.596	933.422	-1287.466	-439.199	293.9199	122.625
1763320029693	168.5775	29.9775	-117.1975	-730.658	574.986	-540.46	-441.2452	280.7658	121.6019
1763320029713	191.0825	17.3425	-81.69	-592.798	711.504	-432.612	-439.6375	266.0041	124.2327
1763320029733	132.72	94.71	-22.89	-383.568	823.744	-499.956	-437.299	264.2502	111.0786
1763320029753	86.7125	129.1325	11.305	-282.674	937.082	-537.41	-431.4528	263.6656	104.0631
1763320029773	35.5425	128.38	25.2175	-163.968	1003.328	-540.582	-428.6758	260.1578	104.7939
1763320029793	0.6475	107.625	16.835	-144.082	855.22	-580.11	-422.8296	262.0579	100.2631
1763320029813	-5.5475	81.9875	20.545	-223.382	922.198	-626.104	-419.1757	269.5118	90.90909
1763320029833	-31.4125	85.54	43.155	-219.356	838.628	-597.922	-414.3525	271.4119	89.44753
1763320029853	-66.185	98.875	62.0375	-150.914	921.466	-570.96	-414.3525	277.5504	85.35516
1763320029873	-70.4725	74.8475	65.87	-113.582	888.16	-635.376	-404.7062	286.6121	82.28588
1763320029893	-101.78	37.1	98.0875	-245.464	868.762	-678.198	-405.8755	287.7813	78.48582
1763320029913	-135.45	40.7925	147.1925	-122.366	943.548	-519.11	-399.8831	307.6586	74.39345
1763320029933	-144.34	-12.285	189.7	6.71	972.096	-829.112	-398.86	327.9743	79.07044
1763320029953	-206.955	-229.565	225.96	-323.056	1016.016	-1089.826	-401.6369	340.9821	89.44753
1763320029973	-74.095	-410.1125	184.275	-218.624	976.854	-392.718	-409.9678	359.544	119.5557
1763320029993	148.0675	-542.1325	52.535	-136.03	1107.394	-747.128	-418.4449	361.1517	135.1944
1763320030013	109.3925	-573.37	53.445	-414.19	1100.806	-762.256	-431.0143	361.7363	199.5031
1763320030033	-153.1075	-524.6325	120.995	237.046	692.594	-363.56	-422.9757	372.4057	256.9424
1763320030053	-362.32	-300.8425	68.7925	856.44	924.638	70.638	-417.8603	372.1134	275.0658
1763320030073	-391.1425	-247.1175	100.3625	601.46	762.256	310.49	-400.6138	362.7594	310.2894
1763320030093	-274.4525	-255.9725	-129.7275	387.35	948.794	437.248	-394.3291	365.9749	327.9743
1763320030113	-189.07	-371.98	-483.1925	-302.56	1434.598	394.914	-392.2829	324.028	345.9514
1763320030133	-291.9525	-488.32	-573.37	-982.344	824.72	242.78	-361.2979	261.9117	389.6521
1763320030153	-209.4925	-239.715	-303.9225	-640.866	626.226	682.956	-350.19	245.2499	386.1444
1763320030173	-157.745	-80.5875	-94.325	-378.566	392.718	504.592	-339.2283	226.2496	386.4367
1763320030193	-113.085	-42.1925	21.7	-500.322	607.072	586.454	-335.5744	220.988	387.3136
1763320030213	-115.045	-124.46	32.5675	-549.488	542.778	620.248	-327.2435	214.8494	392.8676
1763320030233	-99.5575	-239.2775	6.685	-507.398	544.364	620.37	-320.3741	211.0494	387.8983
1763320030253	-58.0125	-381.9725	-15.05	-343.552	688.934	632.448	-297.8661	197.7492	404.9985
1763320030273	13.1775	-458.885	-22.05	24.766	671.488	929.762	-257.6732	200.8185	409.3832
1763320030293	-6.615	-469.8225	48.895	-36.844	608.78	434.808	-228.2958	202.4262	405.2908
1763320030313	4.095	-12.8275	132.4225	-319.274	1533.174	-347.212	-217.6264	200.38	403.8293
1763320030333	228.0775	46.1825	195.4225	-738.344	431.758	1406.904	-226.9804	204.1801	410.5525
1763320030353	64.68	-151.795	94.85	80.642	368.806	452.01	-228.0035	221.4265	407.9216
1763320030373	-94.815	-125.545	2.3625	-459.696	1169.37	452.132	-213.3879	215.8725	403.8293
1763320030393	-219.7475	196.6475	57.68	-195.81	656.116	1354.322	-214.411	207.6878	401.9292
1763320030413	-297.325	219.275	65.765	-273.524	215.33	1330.898	-238.819	182.4028	394.7676
1763320030433	-200.2875	-8.5225	-26.2675	-529.48	67.832	1392.752	-244.6653	170.7103	391.6983
1763320030453	-114.17	-163.38	-121.0475	-9.150001	202.764	1120.57	-230.342	163.1102	374.8904
1763320030473	-37.835	-177.03	-71.3125	537.044	562.42	1134.6	-215.5802	158.287	379.8597
1763320030493	1.82	-82.3725	-2.87	254.004	369.904	1063.84	-210.9032	158.5794	377.2289
1763320030513	51.8175	-33.88	-23.905	102.236	143.594	1026.02	-207.6878	163.6948	380.152
1763320030533	186.55	-125.65	-116.0425	171.166	284.26	766.526	-207.834	165.8872	375.9135
1763320030553	208.775	-77.4025	-30.2575	336.72	930.372	703.452	-191.7568	182.9874	391.9906
1763320030573	52.01	-26.4425	30.9925	126.392	813.13	650.87	-191.7568	193.2184	392.5753
1763320030593	-61.3375	28.35	22.365	168.848	461.77	835.09	-190.8799	186.349	390.0906
1763320030613	-16.1175	53.06	-22.8725	171.044	408.212	1092.51	-193.803	186.4952	389.6521
1763320030633	75.25	74.7075	-37.8	190.686	611.586	1360.666	-196.7261	183.7182	393.306
1763320030653	197.2775	87.43	1.26	-37.332	697.474	1641.266	-200.8185	200.38	394.6214
1763320030673	325.7275	80.7625	81.5325	-138.836	690.276	1598.2	-204.6185	213.0956	404.1216
1763320030693	452.5325	36.89	82.2675	-47.092	699.426	1332.362	-210.1725	234.5805	408.7986
1763320030713	551.11	-33.95	45.6925	175.436	733.098	786.534	-209.4417	282.812	413.3294
1763320030733	573.37	-133.8925	14.35	263.642	518.744	305.244	-205.3493	308.974	406.6062
1763320030753	560.175	-195.9475	-32.5675	262.422	183.61	-223.016	-191.6106	360.5671	393.8907
1763320030773	505.225	-279.265	-82.04	126.27	-151.28	-509.35	-180.5028	386.729	378.9827
1763320030793	371.21	-429.1	-143.8675	99.064	-393.816	-806.542	-166.9102	421.9526	338.6436
1763320030813	173.18	-492.905	-238.63	-124.928	-295.972	-1287.954	-156.6793	442.5606	300.7892
1763320030833	25.34	-427.8225	-290.4475	-206.546	-313.174	-1269.044	-155.2178	452.0608	287.489
1763320030853	-63.2625	-325.29	-329.8925	-403.942	-355.996	-873.642	-162.8179	456.1531	280.1812
1763320030873	-137.375	-251.685	-388.5	-722.728	-406.748	-664.534	-176.4104	458.1993	276.3812
1763320030893	-115.3425	-164.1325	-477.6275	-787.632	-77.714	-947.574	-199.6492	463.8994	280.1812
1763320030913	-174.9475	-0.8225	-526.6975	-816.79	101.26	-336.72	-235.4575	467.6995	294.7968
1763320030933	-351.1025	127.05	-558.8975	-1402.268	265.106	9.272	-265.5656	462.7302	298.4507
1763320030953	-317.1175	262.3075	-473.1125	-2839.794	1198.406	231.068	-314.5279	425.6065	323.1511
1763320030973	-272.44	96.5475	-269.115	-2501.488	1605.886	1004.426	-338.7898	412.5986	321.8357
1763320030993	-272.44	96.5475	-269.115	-2501.488	1605.886	1004.426	-349.313	393.0137	336.8898
1763320031013	-174.2825	-111.3	85.4175	-2357.406	1496.574	1128.744	-327.9743	392.7214	349.0208
1763320031033	-35.875	-256.9875	378.595	-1944.436	990.274	1093.73	-304.0047	402.3677	354.867
1763320031053	69.9825	-362.5825	531.7375	-1656.516	687.958	662.338	-244.0807	420.1988	355.7439
1763320031073	146.3	-411.3725	570.3775	-1433.012	792.878	337.818	-209.5878	424.145	346.8284
1763320031093	169.295	-432.74	573.37	-1134.234	982.344	132.248	-154.7793	414.6448	328.2666
1763320031113	98.735	-391.79	573.37	-1015.772	672.952	-114.802	-118.2403	399.2984	314.3817
1763320031133	10.045	-343.9975	570.605	-355.02	726.51	-314.76	-78.92429	370.798	296.4045
1763320031153	-74.0425	-193.865	544.7575	-221.796	589.016	-541.558	-65.18562	320.9588	293.3353
1763320031173	-139.055	59.36	494.4625	-97.112	613.294	-448.594	-63.43174	299.62	301.3738
1763320031193	-196.63	272.3875	481.2675	-76.25	569.618	-149.206	-76.43964	250.95	321.8357
1763320031213	-263.9	376.7225	509.4775	-120.414	169.458	308.538	-91.2014	222.3034	332.9436
1763320031233	-367.5525	383.88	496.44	-142.13	-233.996	420.168	-133.7328	171.5872	340.5437
1763320031253	-406.49	383.775	433.58	171.288	-635.254	494.71	-177.2873	127.3019	327.9743
1763320031273	-324.0125	426.6325	315.9975	511.18	-766.77	920.49	-197.3107	118.9711	324.7588
1763320031293	-177.5725	387.03	183.05	737.856	-793.732	1617.842	-223.0342	99.38614	325.3434
1763320031313	-72.1175	214.0775	38.675	609.634	-743.346	1934.676	-233.4113	99.82461	312.4817
1763320031333	9.9225	60.725	-142.6075	79.178	-1084.58	1793.522	-225.8112	103.7708	313.651
1763320031353	142.31	-34.7725	-399.945	-55.876	-707.112	1755.946	-192.0491	116.3402	342.8822
1763320031373	320.7575	-177.66	-547.4875	-145.058	-227.042	1718.736	-166.3256	140.0175	347.8515
1763320031393	431.375	-262.4825	-573.37	-339.892	-68.198	1067.988	-122.4788	199.5031	351.2131
1763320031413	489.1425	-182.805	-573.37	-840.946	-4.27	652.212	-104.3554	235.1651	350.19
1763320031433	530.3025	-82.2675	-573.37	-538.752	485.194	438.59	-97.77842	316.4279	343.4668
1763320031453	522.8475	-30.9925	-573.37	-650.26	508.618	444.08	-117.071	378.9827	331.7743
1763320031473	465.4475	-63.7175	-542.85	-840.58	419.192	409.066	-130.2251	410.2601	308.2432
1763320031493	460.565	-96.2675	-499.8	-840.092	537.532	210.084	-157.4101	453.8147	276.9658
1763320031513	496.7025	-82.8275	-428.3125	-956.602	546.316	182.756	-175.8258	469.3072	254.1654
1763320031533	463.7675	-149.975	-301.245	-1174.25	498.98	145.058	-199.6492	481.7305	208.5647
1763320031553	368.6725	-212.73	-153.23	-1670.546	436.76	-667.828	-210.3186	480.5612	177.4335
1763320031573	276.64	-63.2975	-13.335	-1856.108	717.604	-1224.88	-211.0494	479.0996	157.1178
1763320031593	74.9	28.6475	177.8525	-1457.046	517.158	-704.55	-198.6261	475.1534	157.1178
1763320031613	-28.28	92.3825	301.3675	-1172.054	375.272	-508.74	-182.549	474.1303	158.8717
1763320031633	-16.6075	150.01	377.8075	-949.038	494.344	-384.788	-153.3177	461.2686	159.6024
1763320031653	-16.94	176.4525	484.19	-835.822	710.772	-485.316	-131.3943	453.3762	172.1719
1763320031673	-71.0675	190.75	558.53	-841.068	628.788	-617.32	-93.97836	415.9602	190.7337
1763320031693	-155.0675	226.7125	573.37	-647.576	447.374	-469.7	-55.83163	366.5595	209.8801
1763320031713	-254.6775	253.68	573.37	-329.278	138.226	-320.616	-52.76235	331.6282	228.442
1763320031733	-362.215	293.93	573.37	-123.098	-320.982	-232.044	-51.5931	262.4963	258.5501
1763320031753	-414.365	352.625	573.37	-35.014	-936.96	-189.588	-63.43174	225.3727	269.8041
1763320031773	-372.015	491.54	553.9975	15.372	-1405.196	26.352	-102.4554	162.6717	286.1736
1763320031793	-321.1075	563.2375	390.565	297.314	-1582.828	591.944	-152.0023	120.7249	306.7816
1763320031813	-295.6975	573.37	175.7525	914.268	-1847.202	2197.464	-172.0257	114.2941	309.9971
1763320031833	-178.2025	258.8425	-169.2775	1491.938	-1686.284	3714.168	-178.4566	108.7401	304.4431
1763320031854	102.235	-109.9	-496.615	678.442	-1474.126	2036.424	-161.3563	117.2172	305.7585
1763320031874	310.7125	-92.12	-573.37	-62.464	-659.41	1593.564	-109.1786	165.4487	319.351
1763320031893	364.5075	-131.9675	-573.37	-268.034	-170.922	1826.096	-82.13972	244.9576	323.2973
1763320031913	464.17	-161.105	-573.37	-753.838	39.65	1336.632	-73.95498	286.3198	316.7202
1763320031933	496.195	-116.1125	-573.37	-1029.192	447.862	998.57	-82.57819	368.6057	291.8737
1763320031953	454.7025	-43.085	-573.37	-1463.024	675.392	718.092	-100.4092	401.3446	282.5197
1763320031973	465.745	-12.2675	-564.6025	-1558.55	537.532	682.59	-133.2944	447.6761	249.1961
1763320031993	506.1	-38.0975	-442.3125	-1781.078	187.026	636.718	-171.5872	470.4764	198.1877
1763320032013	517.02	-146.2475	-242.7775	-1754.848	371.734	548.756	-179.772	474.4227	172.7565
1763320032033	460.11	-211.6975	-40.215	-1896.246	511.668	-244.122	-197.3107	467.9918	129.3481
1763320032053	362.67	-121.9925	122.465	-1616.744	521.55	-554.368	-198.0415	454.5454	112.8325
1763320032073	228.515	20.335	242.97	-1149.484	491.904	-689.422	-186.2029	446.9453	90.32446
1763320032093	136.78	168.07	313.8625	-857.782	470.92	-739.198	-173.4873	437.0067	97.04765
1763320032113	95.1825	271.39	350.4025	-660.386	409.676	-478.606	-138.1175	421.2218	96.60918
1763320032133	52.6225	305.34	365.6625	-544.364	281.82	-332.572	-107.717	401.1985	107.1324
1763320032153	5.6175	322.98	418.565	-565.714	479.216	-456.646	-89.15521	386.8752	112.5402
1763320032173	-48.8075	294.63	499.7475	-321.104	330.62	-476.166	-67.2318	351.6516	137.8252
1763320032193	-103.67	254.94	559.9125	-210.328	74.908	-532.774	-54.51622	327.2435	157.4101
1763320032213	-142.52	283.325	558.9325	-77.836	-218.258	-715.774	-47.79304	279.3043	186.7875
1763320032233	-184.975	374.43	510.3175	128.222	-365.146	-532.164	-47.06226	226.8342	214.5571
1763320032253	-199.1675	465.2725	442.3475	198.006	-400.648	-291.702	-54.66238	209.2955	231.6574
1763320032273	-197.0675	517.055	378.28	317.932	-521.184	40.748	-81.84741	176.7027	259.4271
1763320032293	-245.0175	540.33	321.44	494.954	-641.476	389.79	-96.17071	156.8255	272.8734
1763320032313	-312.3575	553.595	254.45	498.126	-896.944	798.002	-127.4481	129.6405	291.4352
1763320032333	-331.8175	537.6	167.2125	603.656	-898.042	1413.98	-159.6024	107.5709	286.6121
1763320032354	-290.2025	392.945	60.165	720.41	-825.208	1979.328	-174.3642	95.73224	283.9813
1763320032374	-169.295	192.0625	-45.1325	579.866	-651.236	1878.068	-183.4259	94.8553	276.8196
1763320032394	-41.685	65.2575	-110.1625	397.964	-490.928	1545.862	-183.1336	92.95527	271.7042
1763320032414	0.84	35.385	-130.865	259.25	-423.828	1279.78	-170.2718	96.02455	283.8351
1763320032434	-17.43	67.1825	-168.0875	295.24	-350.018	1246.474	-162.0871	102.017	273.0196
1763320032454	-34.125	82.705	-236.4075	283.65	-212.768	1419.104	-155.3639	105.5247	280.6197
1763320032474	-17.0975	73.115	-324.5725	131.638	-304.634	1510.36	-141.7714	116.4864	282.9582
1763320032493	104.405	56.7	-458.4125	-48.556	-376.858	1858.548	-125.1096	123.5019	281.3505
1763320032513	317.94	-2.9225	-553.8925	-116.51	-197.274	1788.276	-98.94767	161.5025	299.62
1763320032533	451.675	-41.58	-573.37	-417.606	-46.36	1575.02	-85.06284	194.2414	306.4893
1763320032553	466.7425	-39.7075	-543.3225	-319.884	337.94	1356.03	-72.49342	260.0117	307.9509
1763320032573	451.9025	-24.01	-483.0875	-430.416	462.746	1058.106	-72.20111	323.2973	303.2739
1763320032593	443.065	-34.2125	-420.665	-462.258	721.264	841.556	-75.12423	352.3823	291.2891
1763320032613	434.455	-67.6725	-340.375	-643.794	672.708	535.092	-88.42443	396.6676	277.2581
1763320032633	446.3725	-100.7825	-259.7875	-693.936	591.09	420.534	-94.12452	410.5525	258.1117
1763320032653	455.4025	-104.755	-166.8625	-740.784	732.976	96.746	-110.0555	440.076	214.2648
1763320032673	449.715	-68.775	-58.9925	-751.886	824.476	-28.792	-115.6095	447.8223	176.7027
1763320032693	366.8	-112.35	50.6975	-693.57	768.234	59.414	-115.7556	443.7299	164.5718
1763320032713	216.93	-144.1475	111.8075	-830.21	693.082	-588.65	-118.6787	429.5527	136.6559
1763320032733	168.875	-8.82	108.57	-683.81	835.456	-888.892	-117.2172	422.0988	123.648
1763320032753	114.2225	156.9925	147.6825	-505.69	882.792	-643.794	-109.9094	409.237	115.0248
1763320032773	30.45	203.525	211.8725	-454.206	659.288	-448.106	-90.32446	399.5907	135.0482
1763320032793	20.755	218.295	240.4325	-322.202	602.436	-303.78	-86.37825	390.8214	140.0175
1763320032813	18.7425	178.99	263.2175	-189.71	652.578	-238.144	-65.77024	371.0903	147.7638
1763320032833	18.7425	178.99	263.2175	-191.54	607.438	-500.566	-61.09325	358.3747	149.9561
1763320032854	-4.4625	145.25	297.5525	-191.54	607.438	-500.566	-52.32388	330.6051	167.0564
1763320032874	-31.71	165.6025	318.325	-97.966	456.28	-605.364	-44.28529	309.8509	189.4183
1763320032894	-69.23	210.5425	325.815	-72.834	377.834	-727.242	-42.38527	293.1891	199.9415
1763320032914	-94.535	278.075	331.52	91.866	352.092	-567.544	-42.23911	254.0193	229.0266
1763320032934	-150.71	338.8	346.5525	252.906	146.644	-538.02	-46.9161	238.9652	243.9345
1763320032954	-232.96	450.8	353.7275	301.218	-95.038	-511.546	-68.83952	204.4724	277.1119
1763320032974	-291.83	550.935	366.7125	283.406	-459.574	26.23	-107.2786	160.4794	305.1739
1763320032994	-373.835	573.37	361.2875	310.124	-927.322	679.662	-132.5636	143.233	312.0432
1763320033014	-448.385	573.265	298.375	431.514	-1373.964	1061.4	-173.6334	108.4478	312.9202
1763320033034	-402.395	509.5825	162.7675	766.648	-1429.718	1745.698	-183.5721	100.5554	299.4738
1763320033054	-210.455	337.4	-86.5375	1123.254	-1538.42	2424.872	-187.226	96.17071	297.1353
1763320033074	89.1975	135.5375	-384.7025	579.622	-1356.518	2262.368	-171.4411	106.5478	301.0815
1763320033094	239.7325	3.64	-545.23	81.862	-802.028	2020.686	-134.1713	142.0637	321.8357
1763320033113	231.1575	-121.205	-573.37	-143.838	-305.122	1939.8	-92.5168	189.2721	323.2973
1763320033134	316.6625	-153.23	-573.37	-491.904	-122.122	1361.032	-82.28588	225.8112	323.0049
